,IMDb Id,Adversaries/Others(split)
1105,0810589,Jacob Kewper
1106,0810589,Militiaman
1107,0810589,Pirate Rower
1108,0810589,Pirate
1109,0810589,Cabin Boy
1110,0810589,Stunt Militiaman
1111,0562962,General Cutler
1112,0562962,Dyson
1113,0562962,Barclay
1114,0562962,Schultz
1115,0562962,Williams
1116,0562962,Tito
1117,0562962,American Sergeant
1118,0562962,Wigner
1119,0562962,Radar Technician
1120,0562962,Talon
1121,0562962,Corporal
1122,0562962,Dr. Who
1123,0562962,Spanish ISC Officer
1124,0562962,Tracking Room Technician #3
1125,0562962,Soldier Outside with Tito
1126,0562962,Geneva Secretary
1127,0562962,African ISC Officer
1128,0562962,Tracking Room Technician #4
1129,0562962,Tracking Room Technician #1
1130,0562962,Soldier in Tracking Room
1131,0562962,Shav
1132,0562962,Tracking Room Technician #2
1133,0562962,Krail
1134,0810590,Barclay
1135,0810590,Dyson
1136,0810590,General Cutler
1137,0810590,Radar Technician
1138,0810590,Krail
1139,0810590,Talon
1140,0810590,Shav
1141,0810590,Wigner
1142,0810590,Geneva Technician
1143,0810590,T.V. Announcer
1144,0810590,Williams
1145,0810590,Schultz
1146,0810590,Cyberman
1147,0810590,Corporal
1148,0810590,Spanish ISC Officer
1149,0810590,Tracking Room Technician #3
1150,0810590,African ISC Officer
1151,0810590,Tracking Room Technician #4
1152,0810590,Tracking Room Technician #1
1153,0810590,Soldier in Tracking Room
1154,0810590,Tracking Room Technician #2
1155,0810591,General Cutler
1156,0810591,Radar Technician
1157,0810591,Barclay
1158,0810591,Dyson
1159,0810591,Terry Cutler
1160,0810591,Wigner
1161,0810591,Geneva Technician
1162,0810591,Silo Technician
1163,0810591,Krang
1164,0810591,Corporal
1165,0810591,Dr. Who
1166,0810591,Spanish ISC Officer
1167,0810591,Tracking Room Technician #3
1168,0810591,Cyberman
1169,0810591,Soldier
1170,0810591,African ISC Officer
1171,0810591,Tracking Room Technician #4
1172,0810591,Tracking Room Technician #1
1173,0810591,Tracking Room Technician #2
1174,0810591,Control Technician
1175,0810591,Jarl
1176,0810592,General Cutler
1177,0810592,Barclay
1178,0810592,Terry Cutler
1179,0810592,Radar Technician
1180,0810592,Dyson
1181,0810592,Krang
1182,0810592,Jarl
1183,0810592,Gern
1184,0810592,Wigner
1185,0810592,Geneva Technician
1186,0810592,Cybermen
1187,0810592,Corporal
1188,0810592,Spanish ISC Officer
1189,0810592,Haines
1190,0810592,Tracking Room Technician #3
1191,0810592,African ISC Officer
1192,0810592,Tracking Room Technician #4
1193,0810592,Tracking Room Technician #1
1194,0810592,Soldier
1195,0810592,Tracking Room Technician #2
1196,0810592,Cyberman
1197,0562943,The Examiner
1198,0562943,Quinn
1199,0562943,Bragen
1200,0562943,Lesterson
1201,0562943,Janley
1202,0562943,Hensell
1203,0562943,Male Rebel
1204,0810582,Quinn
1205,0810582,Bragen
1206,0810582,Lesterson
1207,0810582,Resno
1208,0810582,Janley
1209,0810582,Hensell
1210,0810582,Dalek
1211,0810583,Quinn
1212,0810583,Bragen
1213,0810583,Lesterson
1214,0810583,Janley
1215,0810583,Hensell
1216,0810583,Valmar
1217,0810583,Dalek
1218,0810583,Guard
1219,0810584,Lesterson
1220,0810584,Bragen
1221,0810584,Valmar
1222,0810584,Hensell
1223,0810584,Janley
1224,0810584,Kebble
1225,0810584,Quinn
1226,0810584,Dalek
1227,0810584,Guard
1228,0810585,Lesterson
1229,0810585,Bragen
1230,0810585,Valmar
1231,0810585,Hensell
1232,0810585,Janley
1233,0810585,Kebble
1234,0810585,Quinn
1235,0810585,Dalek
1236,0810585,Guard
1237,0810586,Lesterson
1238,0810586,Janley
1239,0810586,Bragen
1240,0810586,Valmar
1241,0810586,Kebble
1242,0810586,Quinn
1243,0810586,Dalek Voice
1244,0810586,Dalek
1245,0810586,Guard
1246,0810586,Colonist with baby
1247,0562919,Cedric Perkins
1248,0562919,Laird Colin McLaren
1249,0562919,Alexander McClaren
1250,0562919,Lt. Algernon ffinch
1251,0562919,Solicitor Grey
1252,0562919,Kirsty McClaren
1253,0562919,Redcoat Sergeant
1254,0562919,Highlander in Jail
1255,0562919,English Horseman
1256,0562919,Extra
1257,0810573,Cedric Perkins
1258,0810573,Laird Colin McClaren
1259,0810573,Sentry
1260,0810573,Mollie
1261,0810573,Captain Jebb Trask
1262,0810573,Sailor
1263,0810573,Willie MacKay
1264,0810573,Lt. Algernon Thomas Alfred Ffinch
1265,0810573,Solicitor Grey
1266,0810573,Kirsty McClaren
1267,0810573,Redcoat Sergeant
1268,0810573,Seaman
1269,0810574,Cedric Perkins
1270,0810574,Laird Colin McLaren
1271,0810574,Captain Jebb Trask
1272,0810574,Sailor
1273,0810574,Willie Mackay
1274,0810574,Lt. Algernon Thomas Alfred Ffinch
1275,0810574,Solicitor Grey
1276,0810574,Kirsty McClaren
1277,0810574,Redcoat Sergeant
1278,0810574,Seaman
1279,0810575,Cedric Perkins
1280,0810575,Laird Colin McLaren
1281,0810575,Captain Jebb Trask
1282,0810575,Sailor
1283,0810575,Willie Mackay
1284,0810575,Lt. Algernon Thomas Alfred Ffinch
1285,0810575,Solicitor Grey
1286,0810575,Kirsty McClaren
1287,0810575,Colonel Attwood
1288,0810575,Redcoat Sergeant
1289,0810575,Seaman
1290,0810575,Ship's Crew
1291,0562971,Overseer
1292,0562971,Priest
1293,0562971,Professor Zaroff
1294,0562971,Ara
1295,0562971,Damon
1296,0562971,Lolem
1297,0562971,Assistant
1298,0562971,Ramo
1299,0562971,Atlantean Guard
1300,0562971,Fish Person
1301,0562971,Miner
1302,0810593,Damon
1303,0810593,Damon's Assistant
1304,0810593,Professor Zaroff
1305,0810593,Ara
1306,0810593,Overseer
1307,0810593,Zaroff's Guard
1308,0810593,Jacko
1309,0810593,Sean
1310,0810593,Ramo
1311,0810593,King Thous
1312,0810593,Miner
1313,0810594,Professor Zaroff
1314,0810594,Ramo
1315,0810594,Thous
1316,0810594,Lolem
1317,0810594,Sean
1318,0810594,Jacko
1319,0810594,Ara
1320,0810594,Nola
1321,0810594,Zaroff's Guard
1322,0810594,Damon
1323,0810594,Atlantean Guard
1324,0810594,Priest
1325,0810595,Jacko
1326,0810595,Overseer
1327,0810595,Professor Zaroff
1328,0810595,Zaroff's Guard
1329,0810595,Ara
1330,0810595,Damon
1331,0810595,King Thous
1332,0810595,Sean
1333,0562937,Jack Hobson
1334,0562937,Roger Benoit
1335,0562937,Nils
1336,0562937,Sam Becket
1337,0562937,Scientist Ralph Debayo
1338,0562937,Cyberman
1339,0562937,Scientist Franz Schultz
1340,0562937,Scientist Pete Baker
1341,0562937,Scientist Jules Faure
1342,0562937,Scientist Charlie Wise
1343,0562937,Scientist Joe Benson
1344,0562937,Technician
1345,0810579,Hobson
1346,0810579,Roger Benoit
1347,0810579,Nils
1348,0810579,Space Control
1349,0810579,Controller Rinberg
1350,0810579,Sam
1351,0810579,Scientist
1352,0810579,Cyberman
1353,0810580,Hobson
1354,0810580,Scientist Ralph Debayo
1355,0810580,Roger Benoit
1356,0810580,Nils
1357,0810580,Sam
1358,0810580,Scientist Franz Schultz
1359,0810580,Scientist Pete Baker
1360,0810580,Scientist John Stacey
1361,0810580,Scientist Ted Braun
1362,0810580,Scientist Jules Faure
1363,0810580,Scientist Bob Anders
1364,0810580,Scientist Jim Elliot
1365,0810580,Scientist Charlie Wise
1366,0810580,Scientist Joe Benson
1367,0810580,Cyberman
1368,0810580,Cybermen
1369,0810581,Hobson
1370,0810581,Roger Benoit
1371,0810581,Nils
1372,0810581,Dr. Evans
1373,0810581,Sam
1374,0810581,Scientist Franz Schultz
1375,0810581,Scientist Pete Baker
1376,0810581,Scientist Jules Faure
1377,0810581,Scientist Charlie Wise
1378,0810581,Scientist Joe Benson
1379,0810581,Cyberman
1380,0810581,Cybermen
1381,0562930,Pilot
1382,0562930,Barney
1383,0562930,Questa
1384,0562930,Sunnaa
1385,0562930,Chicki
1386,0562930,Drum Majorette
1387,0562930,Medok
1388,0562930,Ola
1389,0562930,Controller
1390,0562930,Alvis
1391,0562930,Control
1392,0562930,Broadcaster
1393,0562930,Macra Operator
1394,0562930,Guard
1395,0562930,Band
1396,0562930,Citizen
1397,0810576,Control
1398,0810576,Pilot
1399,0810576,Macra
1400,0810576,Ola
1401,0810576,Controller
1402,0810576,Medok
1403,0810576,Guard
1404,0810577,Broadcaster
1405,0810577,Sunaa
1406,0810577,Control
1407,0810577,Officia
1408,0810577,Pilot
1409,0810577,Macra
1410,0810577,Ola
1411,0810577,Controller
1412,0810577,Medok
1413,0810577,Guard
1414,0810578,Guard
1415,0810578,Cheerleader
1416,0810578,Sunaa
1417,0810578,Control
1418,0810578,Officia
1419,0810578,Pilot
1420,0810578,Macra
1421,0810578,Ola
1422,0810578,Drum Majorette
1423,0810578,Controller
1424,0810578,Chicki
1425,0810578,Band
1426,0562913,Policeman
1427,0562913,Commandant
1428,0562913,George Meadows
1429,0562913,Jean Rock
1430,0562913,Spencer
1431,0562913,Inspector Gascoigne
1432,0562913,Captain Blade
1433,0562913,Jenkins
1434,0562913,Passenger
1435,0562913,Airport Personnel on Plane
1436,0562913,Chameleon
1437,0562913,Airport Police Sergeant
1438,0810568,Captain Blade
1439,0810568,Spencer
1440,0810568,George Meadows
1441,0810568,Commandant
1442,0810568,Jenkins
1443,0810568,Nurse Pinto
1444,0810568,Jean Rock
1445,0810568,Inspector Crossland
1446,0810568,Samantha Briggs
1447,0810568,Ann Davidson
1448,0810568,Announcer
1449,0810568,Passenger
1450,0810569,Spencer
1451,0810569,Frank Meadows
1452,0810569,Ann Davidson
1453,0810569,Samantha Briggs
1454,0810569,Inspector Crossland
1455,0810569,Captain Blade
1456,0810569,Commandant
1457,0810569,Jean Rock
1458,0810569,Heslington
1459,0810569,Passenger
1460,0810570,Captain Blade
1461,0810570,Inspector Crossland
1462,0810570,Ann Davidson
1463,0810570,Spencer
1464,0810570,Samantha Briggs
1465,0810570,Nurse Pinto
1466,0810570,Jenkins
1467,0810570,Jean Rock
1468,0810570,Commandant
1469,0810570,Announcer
1470,0810570,Heslington
1471,0810570,RAF Pilot
1472,0810571,Commandant
1473,0810571,Jean Rock
1474,0810571,Captain Blade
1475,0810571,Ann Davidson
1476,0810571,George Meadows
1477,0810571,Samantha Briggs
1478,0810571,Nurse Pinto
1479,0810571,Spencer
1480,0810571,Inspector Crossland
1481,0810571,Heslington
1482,0810571,Jenkins
1483,0810571,Passenger
1484,0810572,Nurse Pinto
1485,0810572,Captain Blade
1486,0810572,Ann Davidson
1487,0810572,Spencer
1488,0810572,Frank Meadows
1489,0810572,Commandant
1490,0810572,Supt. Reynolds
1491,0810572,Inspector Crossland
1492,0810572,Heslington
1493,0810572,Jean Rock
1494,0810572,Samantha Briggs
1495,0810572,Jenkins
1496,0562911,Bob Hall
1497,0562911,Kennedy
1498,0562911,Edward Waterfield
1499,0562911,Perry
1500,0562911,Dalek
1501,0562911,Policeman
1502,0810562,Kennedy
1503,0810562,Dalek
1504,0810562,Edward Waterfield
1505,0810562,Perry
1506,0810562,Mollie Dawson
1507,0810562,Theodore Maxtible
1508,0810562,Ruth Maxtible
1509,0810562,Toby
1510,0810563,Dalek
1511,0810563,Edward Waterfield
1512,0810563,Theodore Maxtible
1513,0810563,Toby
1514,0810563,Arthur Terrall
1515,0810563,Kemel
1516,0810563,Mollie Dawson
1517,0810563,Ruth Maxtible
1518,0810564,Kemel
1519,0810564,Edward Waterfield
1520,0810564,Theodore Maxtible
1521,0810564,Toby
1522,0810564,Arthur Terrall
1523,0810564,Mollie Dawson
1524,0810564,Ruth Maxtible
1525,0810564,Dalek
1526,0810565,Theodore Maxtible
1527,0810565,Edward Waterfield
1528,0810565,Arthur Terrall
1529,0810565,Ruth Maxtible
1530,0810565,Kemel
1531,0810565,Mollie Dawson
1532,0810565,Dalek
1533,0810566,Theodore Maxtible
1534,0810566,Edward Waterfield
1535,0810566,Kemel
1536,0810566,Dalek
1537,0810567,Theodore Maxtible
1538,0810567,Edward Waterfield
1539,0810567,Kemel
1540,0810567,Dalek
1541,0562967,Toberman
1542,0562967,Professor Parry
1543,0562967,John Viner
1544,0562967,Jim Callum
1545,0562967,Kaftan
1546,0562967,Captain Hopper
1547,0562967,Eric Klieg
1548,0562967,Ted Rogers
1549,0562967,Peter Haydon
1550,0562967,Crewman
1551,0811466,Peter Haydon
1552,0811466,John Viner
1553,0811466,Professor Parry
1554,0811466,Eric Klieg
1555,0811466,Kaftan
1556,0811466,Toberman
1557,0811466,Captain Hopper
1558,0811466,Cyberman Controller
1559,0811466,Cyberman
1560,0811466,Cybermen Voices
1561,0811467,Professor Parry
1562,0811467,Eric Klieg
1563,0811467,Toberman
1564,0811467,Kaftan
1565,0811467,Captain Hopper
1566,0811467,Jim Callum
1567,0811467,Cyberman Controller
1568,0811467,Cyberman
1569,0811467,Cybermen Voices
1570,0811468,Jim Callum
1571,0811468,Eric Klieg
1572,0811468,Professor Parry
1573,0811468,Kaftan
1574,0811468,Toberman
1575,0811468,Captain Hopper
1576,0811468,Cyberman Controller
1577,0811468,Cyberman
1578,0811468,Cybermen Voices
1579,0810572,Nurse Pinto
1580,0810572,Captain Blade
1581,0810572,Ann Davidson
1582,0810572,Spencer
1583,0810572,Frank Meadows
1584,0810572,Commandant
1585,0810572,Supt. Reynolds
1586,0810572,Inspector Crossland
1587,0810572,Heslington
1588,0810572,Jean Rock
1589,0810572,Samantha Briggs
1590,0810572,Jenkins
1591,0811447,Thonmi
1592,0811447,Khrisong
1593,0811447,Rinchen
1594,0811447,Sapan
1595,0811447,Travers
1596,0811447,Songsten
1597,0811447,Padmasambhava
1598,0811447,Ralpachan
1599,0811447,Yeti
1600,0811447,Monk
1601,0811448,Ralpachan
1602,0811448,Rinchen
1603,0811448,Yeti
1604,0811448,Khrisong
1605,0811448,Sapan
1606,0811448,Songsten
1607,0811448,Padmasambhava
1608,0811448,Thonmi
1609,0811448,Travers
1610,0811448,Monk
1611,0811449,Ralpachan
1612,0811449,Rinchen
1613,0811449,Yeti
1614,0811449,Khrisong
1615,0811449,Sapan
1616,0811449,Songsten
1617,0811449,Padmasambhava
1618,0811449,Thonmi
1619,0811449,Travers
1620,0811449,Monk
1621,0811450,Ralpachan
1622,0811450,Rinchen
1623,0811450,Yeti
1624,0811450,Khrisong
1625,0811450,Sapan
1626,0811450,Songsten
1627,0811450,Padmasambhava
1628,0811450,Thonmi
1629,0811450,Travers
1630,0811450,Monk
1631,0811451,Ralpachan
1632,0811451,Yeti
1633,0811451,Khrisong
1634,0811451,Sapan
1635,0811451,Songsten
1636,0811451,Padmasambhava
1637,0811451,Thonmi
1638,0811451,Travers
1639,0811451,Monk
1640,0562921,Miss Garrett
1641,0562921,Clent
1642,0562921,Arden
1643,0562921,Walters
1644,0562921,Davis
1645,0562921,Storr
1646,0562921,Penley
1647,0562921,"Varga, The Ice Warrior"
1648,0562921,Computer
1649,0562921,Control Room Operator
1650,0562921,Technician
1651,0811305,"Varga, The Ice Warrior"
1652,0811305,Clent
1653,0811305,Arden
1654,0811305,Miss Garrett
1655,0811305,Storr
1656,0811305,Penley
1657,0811305,Computer
1658,0811305,Control Room Operator
1659,0811306,Penley
1660,0811306,Clent
1661,0811306,Miss Garrett
1662,0811306,Arden
1663,0811306,Storr
1664,0811306,"Ice Warrior Varga, The Leader"
1665,0811306,Ice Warrior Zondal
1666,0811306,Ice Warrior Turoc
1667,0811306,Ice Warrior Rintan
1668,0811306,Ice Warrior Isbur
1669,0811306,Control Room Operator
1670,0811307,Penley
1671,0811307,Clent
1672,0811307,Miss Garrett
1673,0811307,Storr
1674,0811307,"Ice Warrior Varga, The Leader"
1675,0811307,Ice Warrior Zondal
1676,0811307,Ice Warrior Turoc
1677,0811307,Ice Warrior Rintan
1678,0811307,Ice Warrior Isbur
1679,0811307,Technician
1680,0811308,Penley
1681,0811308,Clent
1682,0811308,Miss Garrett
1683,0811308,Walters
1684,0811308,"Ice Warrior Varga, The Leader"
1685,0811308,Ice Warrior Zondal
1686,0811308,Ice Warrior Rintan
1687,0811308,Ice Warrior Isbur
1688,0811308,Computer
1689,0811308,Technician
1690,0811309,Penley
1691,0811309,Clent
1692,0811309,Miss Garrett
1693,0811309,Walters
1694,0811309,"Ice Warrior Varga, The Leader"
1695,0811309,Ice Warrior Zondal
1696,0811309,Ice Warrior Rintan
1697,0811309,Ice Warrior Isbur
1698,0811309,Technician
1699,0562910,Anton
1700,0562910,Rod
1701,0562910,Curly
1702,0562910,Astrid
1703,0562910,Giles Kent
1704,0562910,Donald Bruce
1705,0562910,Extra
1706,0562910,Guard with Bruce
1707,0811295,Donald Bruce
1708,0811295,Giles Kent
1709,0811295,Astrid
1710,0811295,Benik
1711,0811295,Denes
1712,0811295,Fedorin
1713,0811295,Fariah
1714,0811295,Guard Captain
1715,0811295,Central European Guard
1716,0811295,Extra
1717,0811295,Guard with Bruce
1718,0811296,Donald Bruce
1719,0811296,Fedorin
1720,0811296,Denes
1721,0811296,Guard Captain
1722,0811296,Guard on Denes
1723,0811296,Griffin the Chef
1724,0811296,Fariah
1725,0811296,Giles Kent
1726,0811296,Benik
1727,0811296,Astrid
1728,0811296,Central European Guard
1729,0811296,Guard with Benik
1730,0811297,Donald Bruce
1731,0811297,Astrid
1732,0811297,Giles Kent
1733,0811297,Fariah
1734,0811297,Sergeant to Benik
1735,0811297,Guard Captain
1736,0811297,Benik
1737,0811297,Fighting Guard
1738,0811297,Guard in Corridor
1739,0811297,Swann
1740,0811297,Colin
1741,0811297,Mary
1742,0811297,Shelterer
1743,0811297,Guard
1744,0811298,Donald Bruce
1745,0811298,Giles Kent
1746,0811298,Astrid
1747,0811298,Benik
1748,0811298,Guard Captain
1749,0811298,Guard in Corridor
1750,0811298,Swann
1751,0811298,Colin
1752,0811298,Mary
1753,0811298,Guard in Caravan
1754,0811298,Shelterer
1755,0811298,Guard
1756,0811299,Astrid
1757,0811299,Swann
1758,0811299,Donald Bruce
1759,0811299,Benik
1760,0811299,Guard in Corridor
1761,0811299,Guard Captain
1762,0811299,Mary
1763,0811299,Colin
1764,0811299,Giles Kent
1765,0811299,Shelterer
1766,0811299,Guard
1767,0562976,Professor Travers
1768,0562976,Anne Travers
1769,0562976,Julius Silverstein
1770,0562976,Corporal Lane
1771,0562976,Corporal Blake
1772,0562976,Captain Knight
1773,0562976,Harold Chorley
1774,0562976,Staff Sergeant Arnold
1775,0562976,Craftsman Weams
1776,0562976,Soldier
1777,0562976,Yeti
1778,0562976,Dead Newspaper seller
1779,0811365,Anne Travers
1780,0811365,Corporal Lane
1781,0811365,Craftsman Weams
1782,0811365,Captain Knight
1783,0811365,Staff Sgt. Arnold
1784,0811365,Harold Chorley
1785,0811365,Corporal Blake
1786,0811365,Professor Travers
1787,0811365,Soldier
1788,0811365,Driver Evans
1789,0811365,Yeti
1790,0811365,Col. Lethbridge-Stewart
1791,0811366,Driver Evans
1792,0811366,Craftsman Weams
1793,0811366,Captain Knight
1794,0811366,Staff Sgt. Arnold
1795,0811366,Corporal Blake
1796,0811366,Anne Travers
1797,0811366,Corporal Lane
1798,0811366,Professor Travers
1799,0811366,Harold Chorley
1800,0811366,Yeti
1801,0811367,Professor Travers
1802,0811367,Anne Travers
1803,0811367,Driver Evans
1804,0811367,Staff Sgt. Arnold
1805,0811367,Captain Knight
1806,0811367,Corporal Blake
1807,0811367,Corporal Lane
1808,0811367,Yeti
1809,0811367,Soldier
1810,0811368,Professor Travers
1811,0811368,Anne Travers
1812,0811368,Driver Evans
1813,0811368,Staff Sgt. Arnold
1814,0811368,Yeti
1815,0811369,Driver Evans
1816,0811369,Staff Sgt. Arnold
1817,0811369,Anne Travers
1818,0811369,Professor Travers
1819,0811369,Harold Chorley
1820,0811369,Yeti
1821,0562848,Van Lutyens
1822,0562848,Quill
1823,0562848,Guard
1824,0562848,Carney
1825,0562848,Price
1826,0562848,Robson
1827,0562848,Chief Baxter
1828,0562848,Maggie Harris
1829,0562848,Chief Engineer
1830,0562848,Harris
1831,0811242,Van Lutyens
